Store,Sales  Date Time,Product,Gallons
Jumbo 663,2019-03-26 17:00:00.000,DSL,1565.23
Jumbo 663,2019-03-26 16:00:00.000,DSL,2338.05
Jumbo 663,2019-03-26 15:00:00.000,DSL,2080.16
Jumbo 663,2019-03-26 14:00:00.000,DSL,1553.13
Jumbo 663,2019-03-26 13:00:00.000,DSL,2248.18
Jumbo 663,2019-03-26 12:00:00.000,DSL,2330.34
Jumbo 663,2019-03-26 11:00:00.000,DSL,2979.01
Jumbo 663,2019-03-26 10:00:00.000,DSL,2150.4
Jumbo 663,2019-03-26 09:00:00.000,DSL,2304.65
Jumbo 663,2019-03-26 08:00:00.000,DSL,2273.37
Jumbo 663,2019-03-26 07:00:00.000,DSL,1968.4
Jumbo 663,2019-03-26 06:00:00.000,DSL,926.85
Jumbo 663,2019-03-26 05:00:00.000,DSL,790.02
Jumbo 663,2019-03-26 04:00:00.000,DSL,380.14
Jumbo 663,2019-03-26 03:00:00.000,DSL,781.55
Jumbo 663,2019-03-26 02:00:00.000,DSL,974.41
Jumbo 663,2019-03-26 01:00:00.000,DSL,306.78
Jumbo 663,2019-03-26 00:00:00.000,DSL,833.28
Jumbo 663,2019-03-25 23:00:00.000,DSL,805.5
Jumbo 663,2019-03-25 22:00:00.000,DSL,260.71
Jumbo 663,2019-03-25 21:00:00.000,DSL,1716.87
Jumbo 663,2019-03-25 20:00:00.000,DSL,489.91
Jumbo 663,2019-03-25 19:00:00.000,DSL,1810.35
Jumbo 663,2019-03-25 18:00:00.000,DSL,1176.1
Jumbo 663,2019-03-25 17:00:00.000,DSL,1400.11
Jumbo 663,2019-03-25 16:00:00.000,DSL,2395.33
Jumbo 663,2019-03-25 15:00:00.000,DSL,1931.19
Jumbo 663,2019-03-25 14:00:00.000,DSL,1065.94
Jumbo 663,2019-03-25 13:00:00.000,DSL,1991.34
Jumbo 663,2019-03-25 12:00:00.000,DSL,1388.48
Jumbo 663,2019-03-25 11:00:00.000,DSL,1001.47
Jumbo 663,2019-03-25 10:00:00.000,DSL,1893.62
Jumbo 663,2019-03-25 09:00:00.000,DSL,1033.9
Jumbo 663,2019-03-25 08:00:00.000,DSL,1057.1
Jumbo 663,2019-03-25 07:00:00.000,DSL,1103.92
Jumbo 663,2019-03-25 06:00:00.000,DSL,1509.12
Jumbo 663,2019-03-25 05:00:00.000,DSL,531.85
Jumbo 663,2019-03-25 04:00:00.000,DSL,278.31
Jumbo 663,2019-03-25 03:00:00.000,DSL,444.59
Jumbo 663,2019-03-25 02:00:00.000,DSL,228.61
Jumbo 663,2019-03-25 01:00:00.000,DSL,84.93
Jumbo 663,2019-03-25 00:00:00.000,DSL,509.47
Jumbo 663,2019-03-24 23:00:00.000,DSL,582.26
Jumbo 663,2019-03-24 22:00:00.000,DSL,217.31
Jumbo 663,2019-03-24 21:00:00.000,DSL,620.68
Jumbo 663,2019-03-24 20:00:00.000,DSL,354.1
Jumbo 663,2019-03-24 19:00:00.000,DSL,909.23
Jumbo 663,2019-03-24 18:00:00.000,DSL,1225.8
Jumbo 663,2019-03-24 17:00:00.000,DSL,352.94
Jumbo 663,2019-03-24 16:00:00.000,DSL,1171.94
Jumbo 663,2019-03-24 15:00:00.000,DSL,722.63
Jumbo 663,2019-03-24 14:00:00.000,DSL,749.72
Jumbo 663,2019-03-24 13:00:00.000,DSL,887.11
Jumbo 663,2019-03-24 12:00:00.000,DSL,391.95
Jumbo 663,2019-03-24 11:00:00.000,DSL,632.66
Jumbo 663,2019-03-24 10:00:00.000,DSL,693.29
Jumbo 663,2019-03-24 09:00:00.000,DSL,687.0
Jumbo 663,2019-03-24 08:00:00.000,DSL,351.78
Jumbo 663,2019-03-24 07:00:00.000,DSL,629.01
Jumbo 663,2019-03-24 06:00:00.000,DSL,509.57
Jumbo 663,2019-03-24 05:00:00.000,DSL,105.4
Jumbo 663,2019-03-24 04:00:00.000,DSL,100.11
Jumbo 663,2019-03-24 03:00:00.000,DSL,226.4
Jumbo 663,2019-03-24 02:00:00.000,DSL,46.0
Jumbo 663,2019-03-24 01:00:00.000,DSL,75.16
Jumbo 663,2019-03-24 00:00:00.000,DSL,26.36
Jumbo 663,2019-03-23 23:00:00.000,DSL,400.85
Jumbo 663,2019-03-23 22:00:00.000,DSL,193.46
Jumbo 663,2019-03-23 21:00:00.000,DSL,434.71
Jumbo 663,2019-03-23 20:00:00.000,DSL,516.37
Jumbo 663,2019-03-23 19:00:00.000,DSL,648.18
Jumbo 663,2019-03-23 18:00:00.000,DSL,292.03
Jumbo 663,2019-03-23 17:00:00.000,DSL,368.19
Jumbo 663,2019-03-23 16:00:00.000,DSL,667.91
Jumbo 663,2019-03-23 15:00:00.000,DSL,927.78
Jumbo 663,2019-03-23 14:00:00.000,DSL,1045.58
Jumbo 663,2019-03-23 13:00:00.000,DSL,1395.82
Jumbo 663,2019-03-23 12:00:00.000,DSL,1267.57
Jumbo 663,2019-03-23 11:00:00.000,DSL,836.48
Jumbo 663,2019-03-23 10:00:00.000,DSL,769.99
Jumbo 663,2019-03-23 09:00:00.000,DSL,360.68
Jumbo 663,2019-03-23 08:00:00.000,DSL,1373.04
Jumbo 663,2019-03-23 07:00:00.000,DSL,448.35
Jumbo 663,2019-03-23 06:00:00.000,DSL,553.0
Jumbo 663,2019-03-23 05:00:00.000,DSL,245.3
Jumbo 663,2019-03-23 04:00:00.000,DSL,545.9
Jumbo 663,2019-03-23 03:00:00.000,DSL,570.7
Jumbo 663,2019-03-23 02:00:00.000,DSL,454.19
Jumbo 663,2019-03-23 01:00:00.000,DSL,311.57
Jumbo 663,2019-03-23 00:00:00.000,DSL,460.64
Jumbo 663,2019-03-22 23:00:00.000,DSL,479.99
Jumbo 663,2019-03-22 22:00:00.000,DSL,997.22
Jumbo 663,2019-03-22 21:00:00.000,DSL,788.92
Jumbo 663,2019-03-22 20:00:00.000,DSL,980.99
Jumbo 663,2019-03-22 19:00:00.000,DSL,918.02
Jumbo 663,2019-03-22 18:00:00.000,DSL,1025.71
Jumbo 663,2019-03-22 17:00:00.000,DSL,471.9
Jumbo 663,2019-03-22 16:00:00.000,DSL,1070.25
Jumbo 663,2019-03-22 15:00:00.000,DSL,2332.77
Jumbo 663,2019-03-22 14:00:00.000,DSL,1380.98
Jumbo 663,2019-03-22 13:00:00.000,DSL,1603.88
Jumbo 663,2019-03-22 12:00:00.000,DSL,1358.15
Jumbo 663,2019-03-22 11:00:00.000,DSL,1664.83
Jumbo 663,2019-03-22 10:00:00.000,DSL,1023.0
Jumbo 663,2019-03-22 09:00:00.000,DSL,2534.43
Jumbo 663,2019-03-22 08:00:00.000,DSL,1190.38
Jumbo 663,2019-03-22 07:00:00.000,DSL,852.55
Jumbo 663,2019-03-22 06:00:00.000,DSL,936.68
Jumbo 663,2019-03-22 05:00:00.000,DSL,1419.12
Jumbo 663,2019-03-22 04:00:00.000,DSL,446.15
Jumbo 663,2019-03-22 03:00:00.000,DSL,404.67
Jumbo 663,2019-03-22 02:00:00.000,DSL,205.54
Jumbo 663,2019-03-22 01:00:00.000,DSL,1017.31
Jumbo 663,2019-03-22 00:00:00.000,DSL,987.51
Jumbo 663,2019-03-21 23:00:00.000,DSL,800.21
Jumbo 663,2019-03-21 22:00:00.000,DSL,1533.57
Jumbo 663,2019-03-21 21:00:00.000,DSL,430.66
Jumbo 663,2019-03-21 20:00:00.000,DSL,1142.18
Jumbo 663,2019-03-21 19:00:00.000,DSL,768.24
Jumbo 663,2019-03-21 18:00:00.000,DSL,1624.38
Jumbo 663,2019-03-21 17:00:00.000,DSL,1007.44
Jumbo 663,2019-03-21 16:00:00.000,DSL,1902.95
Jumbo 663,2019-03-21 15:00:00.000,DSL,1559.01
Jumbo 663,2019-03-21 14:00:00.000,DSL,947.88
Jumbo 663,2019-03-21 13:00:00.000,DSL,2345.45
Jumbo 663,2019-03-21 12:00:00.000,DSL,2419.94
Jumbo 663,2019-03-21 11:00:00.000,DSL,2128.54
Jumbo 663,2019-03-21 10:00:00.000,DSL,2259.74
Jumbo 663,2019-03-21 09:00:00.000,DSL,2333.7
Jumbo 663,2019-03-21 08:00:00.000,DSL,2225.85
Jumbo 663,2019-03-21 07:00:00.000,DSL,1592.3
Jumbo 663,2019-03-21 06:00:00.000,DSL,897.98
Jumbo 663,2019-03-21 05:00:00.000,DSL,793.27
Jumbo 663,2019-03-21 04:00:00.000,DSL,449.25
Jumbo 663,2019-03-21 03:00:00.000,DSL,677.64
Jumbo 663,2019-03-21 02:00:00.000,DSL,159.25
Jumbo 663,2019-03-21 01:00:00.000,DSL,681.97
Jumbo 663,2019-03-21 00:00:00.000,DSL,319.42
Jumbo 663,2019-03-20 23:00:00.000,DSL,295.17
Jumbo 663,2019-03-20 22:00:00.000,DSL,989.9
Jumbo 663,2019-03-20 21:00:00.000,DSL,975.58
Jumbo 663,2019-03-20 20:00:00.000,DSL,720.27
Jumbo 663,2019-03-20 19:00:00.000,DSL,962.75
Jumbo 663,2019-03-20 18:00:00.000,DSL,1573.92
Jumbo 663,2019-03-20 17:00:00.000,DSL,910.11
Jumbo 663,2019-03-20 16:00:00.000,DSL,1502.43
Jumbo 663,2019-03-20 15:00:00.000,DSL,1835.28
Jumbo 663,2019-03-20 14:00:00.000,DSL,2009.79
Jumbo 663,2019-03-20 13:00:00.000,DSL,1735.73
Jumbo 663,2019-03-20 12:00:00.000,DSL,2737.54
Jumbo 663,2019-03-20 11:00:00.000,DSL,2416.54
Jumbo 663,2019-03-20 10:00:00.000,DSL,1382.86
Jumbo 663,2019-03-20 09:00:00.000,DSL,2350.4
Jumbo 663,2019-03-20 08:00:00.000,DSL,1752.56
Jumbo 663,2019-03-20 07:00:00.000,DSL,1992.98
Jumbo 663,2019-03-20 06:00:00.000,DSL,1213.36
Jumbo 663,2019-03-20 05:00:00.000,DSL,807.53
Jumbo 663,2019-03-20 04:00:00.000,DSL,1017.62
Jumbo 663,2019-03-20 03:00:00.000,DSL,881.27
Jumbo 663,2019-03-20 02:00:00.000,DSL,632.41
Jumbo 663,2019-03-20 01:00:00.000,DSL,317.47
Jumbo 663,2019-03-20 00:00:00.000,DSL,414.92
Jumbo 663,2019-03-19 23:00:00.000,DSL,745.43
Jumbo 663,2019-03-19 22:00:00.000,DSL,1047.05
Jumbo 663,2019-03-19 21:00:00.000,DSL,765.5
Jumbo 663,2019-03-19 20:00:00.000,DSL,450.33
Jumbo 663,2019-03-19 19:00:00.000,DSL,765.12
Jumbo 663,2019-03-19 18:00:00.000,DSL,1530.5
Jumbo 663,2019-03-19 17:00:00.000,DSL,2652.22
Jumbo 663,2019-03-19 16:00:00.000,DSL,1459.47
Jumbo 663,2019-03-19 15:00:00.000,DSL,1457.03
Jumbo 663,2019-03-19 14:00:00.000,DSL,1728.07
Jumbo 663,2019-03-19 13:00:00.000,DSL,2256.38
Jumbo 663,2019-03-19 12:00:00.000,DSL,2357.96
Jumbo 663,2019-03-19 11:00:00.000,DSL,1840.04
Jumbo 663,2019-03-19 10:00:00.000,DSL,2456.86
Jumbo 663,2019-03-19 09:00:00.000,DSL,1604.13
Jumbo 663,2019-03-19 08:00:00.000,DSL,886.08
Jumbo 663,2019-03-19 07:00:00.000,DSL,594.62
Jumbo 663,2019-03-19 06:00:00.000,DSL,1055.12
Jumbo 663,2019-03-19 05:00:00.000,DSL,1455.78
Jumbo 663,2019-03-19 04:00:00.000,DSL,666.2
Jumbo 663,2019-03-19 03:00:00.000,DSL,634.69
Jumbo 663,2019-03-19 02:00:00.000,DSL,749.96
Jumbo 663,2019-03-19 01:00:00.000,DSL,377.21
Jumbo 663,2019-03-19 00:00:00.000,DSL,747.44
Jumbo 663,2019-03-18 23:00:00.000,DSL,383.45
Jumbo 663,2019-03-18 22:00:00.000,DSL,851.64
Jumbo 663,2019-03-18 21:00:00.000,DSL,609.48
Jumbo 663,2019-03-18 20:00:00.000,DSL,1115.11
Jumbo 663,2019-03-18 19:00:00.000,DSL,1832.95
Jumbo 663,2019-03-18 18:00:00.000,DSL,2080.04
Jumbo 663,2019-03-18 17:00:00.000,DSL,1944.16
Jumbo 663,2019-03-18 16:00:00.000,DSL,2843.1
Jumbo 663,2019-03-18 15:00:00.000,DSL,3638.2
Jumbo 663,2019-03-18 14:00:00.000,DSL,2301.32
Jumbo 663,2019-03-18 13:00:00.000,DSL,3115.81
Jumbo 663,2019-03-18 12:00:00.000,DSL,2835.02
Jumbo 663,2019-03-18 11:00:00.000,DSL,2340.28
Jumbo 663,2019-03-18 10:00:00.000,DSL,2375.45
Jumbo 663,2019-03-18 09:00:00.000,DSL,1095.14
Jumbo 663,2019-03-18 08:00:00.000,DSL,1290.25
Jumbo 663,2019-03-18 07:00:00.000,DSL,1333.71
Jumbo 663,2019-03-18 06:00:00.000,DSL,1343.62
Jumbo 663,2019-03-18 05:00:00.000,DSL,529.36
Jumbo 663,2019-03-18 04:00:00.000,DSL,613.98
Jumbo 663,2019-03-18 03:00:00.000,DSL,333.27
Jumbo 663,2019-03-18 02:00:00.000,DSL,101.34
Jumbo 663,2019-03-18 01:00:00.000,DSL,17.13
Jumbo 663,2019-03-18 00:00:00.000,DSL,506.62
Jumbo 663,2019-03-17 23:00:00.000,DSL,282.38
Jumbo 663,2019-03-17 22:00:00.000,DSL,459.12
Jumbo 663,2019-03-17 21:00:00.000,DSL,853.42
Jumbo 663,2019-03-17 20:00:00.000,DSL,905.26
Jumbo 663,2019-03-17 19:00:00.000,DSL,989.09
Jumbo 663,2019-03-17 18:00:00.000,DSL,918.03
Jumbo 663,2019-03-17 17:00:00.000,DSL,1072.68
Jumbo 663,2019-03-17 16:00:00.000,DSL,548.14
Jumbo 663,2019-03-17 15:00:00.000,DSL,924.7
Jumbo 663,2019-03-17 14:00:00.000,DSL,978.7
Jumbo 663,2019-03-17 13:00:00.000,DSL,451.24
Jumbo 663,2019-03-17 12:00:00.000,DSL,1313.51
Jumbo 663,2019-03-17 11:00:00.000,DSL,978.61
Jumbo 663,2019-03-17 10:00:00.000,DSL,556.92
Jumbo 663,2019-03-17 09:00:00.000,DSL,716.14
Jumbo 663,2019-03-17 08:00:00.000,DSL,1132.91
Jumbo 663,2019-03-17 07:00:00.000,DSL,128.76
Jumbo 663,2019-03-17 06:00:00.000,DSL,363.98
Jumbo 663,2019-03-17 05:00:00.000,DSL,9.37
Jumbo 663,2019-03-17 04:00:00.000,DSL,327.21
Jumbo 663,2019-03-17 03:00:00.000,DSL,370.48
Jumbo 663,2019-03-17 02:00:00.000,DSL,142.4
Jumbo 663,2019-03-17 01:00:00.000,DSL,0.0
Jumbo 663,2019-03-17 00:00:00.000,DSL,150.65
Jumbo 663,2019-03-16 23:00:00.000,DSL,111.34
Jumbo 663,2019-03-16 22:00:00.000,DSL,114.26
Jumbo 663,2019-03-16 21:00:00.000,DSL,69.01
Jumbo 663,2019-03-16 20:00:00.000,DSL,279.78
Jumbo 663,2019-03-16 19:00:00.000,DSL,441.15
Jumbo 663,2019-03-16 18:00:00.000,DSL,527.64
Jumbo 663,2019-03-16 17:00:00.000,DSL,674.44
Jumbo 663,2019-03-16 16:00:00.000,DSL,553.07
Jumbo 663,2019-03-16 15:00:00.000,DSL,514.52
Jumbo 663,2019-03-16 14:00:00.000,DSL,834.58
Jumbo 663,2019-03-16 13:00:00.000,DSL,647.28
Jumbo 663,2019-03-16 12:00:00.000,DSL,1052.81
Jumbo 663,2019-03-16 11:00:00.000,DSL,809.83
Jumbo 663,2019-03-16 10:00:00.000,DSL,698.75
Jumbo 663,2019-03-16 09:00:00.000,DSL,472.18
Jumbo 663,2019-03-16 08:00:00.000,DSL,717.96
Jumbo 663,2019-03-16 07:00:00.000,DSL,846.72
Jumbo 663,2019-03-16 06:00:00.000,DSL,859.48
Jumbo 663,2019-03-16 05:00:00.000,DSL,430.28
Jumbo 663,2019-03-16 04:00:00.000,DSL,408.5
Jumbo 663,2019-03-16 03:00:00.000,DSL,531.42
Jumbo 663,2019-03-16 02:00:00.000,DSL,145.0
Jumbo 663,2019-03-16 01:00:00.000,DSL,539.81
Jumbo 663,2019-03-16 00:00:00.000,DSL,303.81
Jumbo 663,2019-03-15 23:00:00.000,DSL,326.85
Jumbo 663,2019-03-15 22:00:00.000,DSL,438.79
Jumbo 663,2019-03-15 21:00:00.000,DSL,759.76
Jumbo 663,2019-03-15 20:00:00.000,DSL,831.34
Jumbo 663,2019-03-15 19:00:00.000,DSL,1340.25
Jumbo 663,2019-03-15 18:00:00.000,DSL,1220.77
Jumbo 663,2019-03-15 17:00:00.000,DSL,1014.76
Jumbo 663,2019-03-15 16:00:00.000,DSL,1585.62
Jumbo 663,2019-03-15 15:00:00.000,DSL,1696.84
Jumbo 663,2019-03-15 14:00:00.000,DSL,1430.78
Jumbo 663,2019-03-15 13:00:00.000,DSL,1419.41
Jumbo 663,2019-03-15 12:00:00.000,DSL,1275.73
Jumbo 663,2019-03-15 11:00:00.000,DSL,1723.5
Jumbo 663,2019-03-15 10:00:00.000,DSL,1619.82
Jumbo 663,2019-03-15 09:00:00.000,DSL,2231.81
Jumbo 663,2019-03-15 08:00:00.000,DSL,1499.68
Jumbo 663,2019-03-15 07:00:00.000,DSL,1476.52
Jumbo 663,2019-03-15 06:00:00.000,DSL,648.42
Jumbo 663,2019-03-15 05:00:00.000,DSL,512.02
Jumbo 663,2019-03-15 04:00:00.000,DSL,437.32
Jumbo 663,2019-03-15 03:00:00.000,DSL,640.89
Jumbo 663,2019-03-15 02:00:00.000,DSL,158.74
Jumbo 663,2019-03-15 01:00:00.000,DSL,1119.4
Jumbo 663,2019-03-15 00:00:00.000,DSL,467.57
Jumbo 663,2019-03-14 23:00:00.000,DSL,764.37
Jumbo 663,2019-03-14 22:00:00.000,DSL,1065.94
Jumbo 663,2019-03-14 21:00:00.000,DSL,1430.55
Jumbo 663,2019-03-14 20:00:00.000,DSL,1039.94
Jumbo 663,2019-03-14 19:00:00.000,DSL,1439.79
Jumbo 663,2019-03-14 18:00:00.000,DSL,1392.36
Jumbo 663,2019-03-14 17:00:00.000,DSL,2169.68
Jumbo 663,2019-03-14 16:00:00.000,DSL,1065.54
Jumbo 663,2019-03-14 15:00:00.000,DSL,1598.76
Jumbo 663,2019-03-14 14:00:00.000,DSL,2053.58
Jumbo 663,2019-03-14 13:00:00.000,DSL,2581.14
Jumbo 663,2019-03-14 12:00:00.000,DSL,1635.35
Jumbo 663,2019-03-14 11:00:00.000,DSL,2826.04
Jumbo 663,2019-03-14 10:00:00.000,DSL,2301.86
Jumbo 663,2019-03-14 09:00:00.000,DSL,1595.12
Jumbo 663,2019-03-14 08:00:00.000,DSL,1394.43
Jumbo 663,2019-03-14 07:00:00.000,DSL,1065.81
Jumbo 663,2019-03-14 06:00:00.000,DSL,1398.57
Jumbo 663,2019-03-14 05:00:00.000,DSL,941.38
Jumbo 663,2019-03-14 04:00:00.000,DSL,687.56
Jumbo 663,2019-03-14 03:00:00.000,DSL,679.76
Jumbo 663,2019-03-14 02:00:00.000,DSL,432.08
Jumbo 663,2019-03-14 01:00:00.000,DSL,345.33
Jumbo 663,2019-03-14 00:00:00.000,DSL,631.17
Jumbo 663,2019-03-13 23:00:00.000,DSL,500.85
Jumbo 663,2019-03-13 22:00:00.000,DSL,1238.35
Jumbo 663,2019-03-13 21:00:00.000,DSL,626.22
Jumbo 663,2019-03-13 20:00:00.000,DSL,1704.02
Jumbo 663,2019-03-13 19:00:00.000,DSL,1688.95
Jumbo 663,2019-03-13 18:00:00.000,DSL,1996.35
Jumbo 663,2019-03-13 17:00:00.000,DSL,1496.68
Jumbo 663,2019-03-13 16:00:00.000,DSL,1255.4
Jumbo 663,2019-03-13 15:00:00.000,DSL,2464.63
Jumbo 663,2019-03-13 14:00:00.000,DSL,2190.01
Jumbo 663,2019-03-13 13:00:00.000,DSL,2112.41
Jumbo 663,2019-03-13 12:00:00.000,DSL,2072.03
Jumbo 663,2019-03-13 11:00:00.000,DSL,2271.49
Jumbo 663,2019-03-13 10:00:00.000,DSL,2328.19
Jumbo 663,2019-03-13 09:00:00.000,DSL,1611.95
Jumbo 663,2019-03-13 08:00:00.000,DSL,1472.9
Jumbo 663,2019-03-13 07:00:00.000,DSL,1349.05
Jumbo 663,2019-03-13 06:00:00.000,DSL,1304.96
Jumbo 663,2019-03-13 05:00:00.000,DSL,808.9
Jumbo 663,2019-03-13 04:00:00.000,DSL,655.86
Jumbo 663,2019-03-13 03:00:00.000,DSL,910.45
Jumbo 663,2019-03-13 02:00:00.000,DSL,141.42
Jumbo 663,2019-03-13 01:00:00.000,DSL,256.25
Jumbo 663,2019-03-13 00:00:00.000,DSL,773.99
Jumbo 663,2019-03-12 23:00:00.000,DSL,334.97
Jumbo 663,2019-03-12 22:00:00.000,DSL,639.59
Jumbo 663,2019-03-12 21:00:00.000,DSL,1105.49
Jumbo 663,2019-03-12 20:00:00.000,DSL,1718.97
Jumbo 663,2019-03-12 19:00:00.000,DSL,1376.47
Jumbo 663,2019-03-12 18:00:00.000,DSL,1519.39
Jumbo 663,2019-03-12 17:00:00.000,DSL,2661.65
Jumbo 663,2019-03-12 16:00:00.000,DSL,1914.55
Jumbo 663,2019-03-12 15:00:00.000,DSL,1404.01
Jumbo 663,2019-03-12 14:00:00.000,DSL,1393.23
Jumbo 663,2019-03-12 13:00:00.000,DSL,2782.39
Jumbo 663,2019-03-12 12:00:00.000,DSL,1553.61
Jumbo 663,2019-03-12 11:00:00.000,DSL,2175.28
Jumbo 663,2019-03-12 10:00:00.000,DSL,1339.21
Jumbo 663,2019-03-12 09:00:00.000,DSL,1982.99
Jumbo 663,2019-03-12 08:00:00.000,DSL,1527.51
Jumbo 663,2019-03-12 07:00:00.000,DSL,1017.33
Jumbo 663,2019-03-12 06:00:00.000,DSL,1125.49
Jumbo 663,2019-03-12 05:00:00.000,DSL,679.47
Jumbo 663,2019-03-12 04:00:00.000,DSL,682.82
Jumbo 663,2019-03-12 03:00:00.000,DSL,305.85
Jumbo 663,2019-03-12 02:00:00.000,DSL,900.92
Jumbo 663,2019-03-12 01:00:00.000,DSL,702.23
Jumbo 663,2019-03-12 00:00:00.000,DSL,862.67
Jumbo 663,2019-03-11 23:00:00.000,DSL,482.28
Jumbo 663,2019-03-11 22:00:00.000,DSL,718.24
Jumbo 663,2019-03-11 21:00:00.000,DSL,1141.47
Jumbo 663,2019-03-11 20:00:00.000,DSL,1014.68
Jumbo 663,2019-03-11 19:00:00.000,DSL,1345.55
Jumbo 663,2019-03-11 18:00:00.000,DSL,1059.72
Jumbo 663,2019-03-11 17:00:00.000,DSL,1842.97
Jumbo 663,2019-03-11 16:00:00.000,DSL,1013.72
Jumbo 663,2019-03-11 15:00:00.000,DSL,1694.91
Jumbo 663,2019-03-11 14:00:00.000,DSL,1773.45
Jumbo 663,2019-03-11 13:00:00.000,DSL,2553.3
Jumbo 663,2019-03-11 12:00:00.000,DSL,2185.24
Jumbo 663,2019-03-11 11:00:00.000,DSL,1539.32
Jumbo 663,2019-03-11 10:00:00.000,DSL,1616.56
Jumbo 663,2019-03-11 09:00:00.000,DSL,873.99
Jumbo 663,2019-03-11 08:00:00.000,DSL,1147.28
Jumbo 663,2019-03-11 07:00:00.000,DSL,1606.67
Jumbo 663,2019-03-11 06:00:00.000,DSL,1432.67
Jumbo 663,2019-03-11 05:00:00.000,DSL,828.2
Jumbo 663,2019-03-11 04:00:00.000,DSL,545.55
Jumbo 663,2019-03-11 03:00:00.000,DSL,417.85
Jumbo 663,2019-03-11 02:00:00.000,DSL,786.56
Jumbo 663,2019-03-11 01:00:00.000,DSL,70.19
Jumbo 663,2019-03-11 00:00:00.000,DSL,141.76
Jumbo 663,2019-03-10 23:00:00.000,DSL,285.53
Jumbo 663,2019-03-10 22:00:00.000,DSL,196.82
Jumbo 663,2019-03-10 21:00:00.000,DSL,397.29
Jumbo 663,2019-03-10 20:00:00.000,DSL,855.35
Jumbo 663,2019-03-10 19:00:00.000,DSL,876.86
Jumbo 663,2019-03-10 18:00:00.000,DSL,1020.32
Jumbo 663,2019-03-10 17:00:00.000,DSL,709.45
Jumbo 663,2019-03-10 16:00:00.000,DSL,901.03
Jumbo 663,2019-03-10 15:00:00.000,DSL,1146.38
Jumbo 663,2019-03-10 14:00:00.000,DSL,1189.58
Jumbo 663,2019-03-10 13:00:00.000,DSL,737.08
Jumbo 663,2019-03-10 12:00:00.000,DSL,428.65
Jumbo 663,2019-03-10 11:00:00.000,DSL,913.03
Jumbo 663,2019-03-10 10:00:00.000,DSL,696.85
Jumbo 663,2019-03-10 09:00:00.000,DSL,924.33
Jumbo 663,2019-03-10 08:00:00.000,DSL,531.14
Jumbo 663,2019-03-10 07:00:00.000,DSL,161.42
Jumbo 663,2019-03-10 06:00:00.000,DSL,743.65
Jumbo 663,2019-03-10 05:00:00.000,DSL,397.44
Jumbo 663,2019-03-10 04:00:00.000,DSL,193.53
Jumbo 663,2019-03-10 03:00:00.000,DSL,294.22
Jumbo 663,2019-03-10 02:00:00.000,DSL,0.0
Jumbo 663,2019-03-10 01:00:00.000,DSL,117.44
Jumbo 663,2019-03-10 00:00:00.000,DSL,128.88
Jumbo 663,2019-03-09 23:00:00.000,DSL,159.61
Jumbo 663,2019-03-09 22:00:00.000,DSL,42.43
Jumbo 663,2019-03-09 21:00:00.000,DSL,561.68
Jumbo 663,2019-03-09 20:00:00.000,DSL,675.21
Jumbo 663,2019-03-09 19:00:00.000,DSL,396.85
Jumbo 663,2019-03-09 18:00:00.000,DSL,336.52
Jumbo 663,2019-03-09 17:00:00.000,DSL,401.31
Jumbo 663,2019-03-09 16:00:00.000,DSL,655.94
Jumbo 663,2019-03-09 15:00:00.000,DSL,432.15
Jumbo 663,2019-03-09 14:00:00.000,DSL,573.48
Jumbo 663,2019-03-09 13:00:00.000,DSL,1112.59
Jumbo 663,2019-03-09 12:00:00.000,DSL,617.94
Jumbo 663,2019-03-09 11:00:00.000,DSL,957.91
Jumbo 663,2019-03-09 10:00:00.000,DSL,602.38
Jumbo 663,2019-03-09 09:00:00.000,DSL,747.91
Jumbo 663,2019-03-09 08:00:00.000,DSL,1260.66
Jumbo 663,2019-03-09 07:00:00.000,DSL,756.34
Jumbo 663,2019-03-09 06:00:00.000,DSL,613.66
Jumbo 663,2019-03-09 05:00:00.000,DSL,439.68
Jumbo 663,2019-03-09 04:00:00.000,DSL,64.4
Jumbo 663,2019-03-09 03:00:00.000,DSL,45.02
Jumbo 663,2019-03-09 02:00:00.000,DSL,358.0
Jumbo 663,2019-03-09 01:00:00.000,DSL,767.17
Jumbo 663,2019-03-09 00:00:00.000,DSL,514.16
Jumbo 663,2019-03-08 23:00:00.000,DSL,297.85
Jumbo 663,2019-03-08 22:00:00.000,DSL,678.36
Jumbo 663,2019-03-08 21:00:00.000,DSL,521.91
Jumbo 663,2019-03-08 20:00:00.000,DSL,1444.07
Jumbo 663,2019-03-08 19:00:00.000,DSL,1048.02
Jumbo 663,2019-03-08 18:00:00.000,DSL,1812.69
Jumbo 663,2019-03-08 17:00:00.000,DSL,1184.93
Jumbo 663,2019-03-08 16:00:00.000,DSL,2473.95
Jumbo 663,2019-03-08 15:00:00.000,DSL,1828.83
Jumbo 663,2019-03-08 14:00:00.000,DSL,1293.17
Jumbo 663,2019-03-08 13:00:00.000,DSL,1556.92
Jumbo 663,2019-03-08 12:00:00.000,DSL,1087.48
Jumbo 663,2019-03-08 11:00:00.000,DSL,1247.33
Jumbo 663,2019-03-08 10:00:00.000,DSL,2981.61
Jumbo 663,2019-03-08 09:00:00.000,DSL,1678.87
Jumbo 663,2019-03-08 08:00:00.000,DSL,1246.26
Jumbo 663,2019-03-08 07:00:00.000,DSL,1115.11
Jumbo 663,2019-03-08 06:00:00.000,DSL,775.6
