Store,Inventory Date Time,Product,Gross Volume,Net Volume,Temperature
Jumbo 663,2019-10-02 08:59:03.000,DSL,26208.186,25954.367,81.357333
Jumbo 663,2019-10-02 07:59:32.000,DSL,27862.327,27594.219,81.209666
Jumbo 663,2019-10-02 06:59:13.000,DSL,30094.956,29807.306,81.090666
Jumbo 663,2019-10-02 05:59:43.000,DSL,32001.667,31697.511,80.999
Jumbo 663,2019-10-02 04:58:22.000,DSL,32664.776,32354.871,80.957333
Jumbo 663,2019-10-02 03:57:43.000,DSL,33532.953,33215.277,80.929666
Jumbo 663,2019-10-02 02:56:22.000,DSL,34634.151,34306.958,80.879
Jumbo 663,2019-10-02 01:54:52.000,DSL,35368.469,35034.888,80.844333
Jumbo 663,2019-10-02 00:57:52.000,DSL,35878.652,35540.944,80.798333
Jumbo 663,2019-10-01 23:57:33.000,DSL,36352.99,36011.316,80.770333
Jumbo 663,2019-10-01 22:57:22.000,DSL,36724.002,36381.012,80.634
Jumbo 663,2019-10-01 21:59:42.000,DSL,30017.887,29725.814,81.531333
Jumbo 663,2019-10-01 20:59:23.000,DSL,31193.681,30891.69,81.418
Jumbo 663,2019-10-01 19:59:43.000,DSL,33052.023,32733.813,81.316666
Jumbo 663,2019-10-01 18:59:43.000,DSL,34638.966,34307.256,81.202333
Jumbo 663,2019-10-01 17:59:53.000,DSL,36583.672,36234.943,81.12
Jumbo 663,2019-10-01 16:59:52.000,DSL,37567.188,37209.93,81.066666
Jumbo 663,2019-10-01 15:59:52.000,DSL,39284.932,38913.131,80.958666
Jumbo 663,2019-10-01 14:55:03.000,DSL,41292.444,40903.321,80.876666
Jumbo 663,2019-10-01 13:58:53.000,DSL,43045.694,42641.889,80.786
Jumbo 663,2019-10-01 12:59:23.000,DSL,44975.117,44557.486,80.564666
Jumbo 663,2019-10-01 11:58:22.000,DSL,47901.269,47464.016,80.233333
Jumbo 663,2019-10-01 10:58:33.000,DSL,42684.632,42286.324,80.679
Jumbo 663,2019-10-01 09:59:13.000,DSL,45159.833,44742.68,80.521666
Jumbo 663,2019-10-01 08:59:52.000,DSL,47334.246,46898.869,80.494666
Jumbo 663,2019-10-01 07:58:43.000,DSL,42010.227,41611.72,81.023333
Jumbo 663,2019-10-01 06:59:13.000,DSL,43472.258,43060.341,81.023333
Jumbo 663,2019-10-01 05:58:23.000,DSL,44905.136,44481.129,80.98
Jumbo 663,2019-10-01 04:59:23.000,DSL,45867.755,45435.612,80.952333
Jumbo 663,2019-10-01 03:59:32.000,DSL,46334.688,45898.591,80.94
Jumbo 663,2019-10-01 02:58:13.000,DSL,46726.34,46286.835,80.935333
Jumbo 663,2019-10-01 01:58:22.000,DSL,37192.655,36830.91,81.554
Jumbo 663,2019-10-01 00:58:13.000,DSL,31790.296,31471.197,82.243
Jumbo 663,2019-09-30 23:59:13.000,DSL,32117.584,31794.743,82.267666
Jumbo 663,2019-09-30 22:56:52.000,DSL,32491.509,32164.579,82.286333
Jumbo 663,2019-09-30 21:58:13.000,DSL,33320.503,32985.398,82.276
Jumbo 663,2019-09-30 20:59:12.000,DSL,34605.092,34257.559,82.256333
Jumbo 663,2019-09-30 19:56:12.000,DSL,35811.587,35452.256,82.245
Jumbo 663,2019-09-30 18:59:02.000,DSL,36973.368,36602.609,82.25
Jumbo 663,2019-09-30 17:59:13.000,DSL,37768.208,37389.622,82.259333
Jumbo 663,2019-09-30 16:59:32.000,DSL,39409.951,39015.606,82.253
Jumbo 663,2019-09-30 15:58:13.000,DSL,33414.488,33096.794,80.879
Jumbo 663,2019-09-30 14:59:33.000,DSL,34124.873,33801.793,80.788
Jumbo 663,2019-09-30 13:59:03.000,DSL,28974.376,28696.853,81.127666
Jumbo 663,2019-09-30 12:59:32.000,DSL,30954.081,30660.542,81.021333
Jumbo 663,2019-09-30 11:58:44.000,DSL,33078.451,32767.959,80.937333
Jumbo 663,2019-09-30 10:59:53.000,DSL,35050.74,34724.189,80.887333
Jumbo 663,2019-09-30 09:59:23.000,DSL,37228.019,36883.728,80.837
Jumbo 663,2019-09-30 08:59:03.000,DSL,38427.801,38075.405,80.721333
Jumbo 663,2019-09-30 07:57:33.000,DSL,31728.295,31421.991,81.469
Jumbo 663,2019-09-30 06:57:03.000,DSL,32722.877,32407.951,81.450666
Jumbo 663,2019-09-30 05:57:43.000,DSL,33516.266,33194.822,81.414333
Jumbo 663,2019-09-30 04:58:43.000,DSL,34424.462,34095.561,81.372666
Jumbo 663,2019-09-30 03:57:33.000,DSL,34996.442,34662.441,81.373
Jumbo 663,2019-09-30 02:57:12.000,DSL,35225.695,34888.874,81.424
Jumbo 663,2019-09-30 01:55:43.000,DSL,35655.98,35315.175,81.434
Jumbo 663,2019-09-30 00:59:23.000,DSL,35721.314,35379.199,81.484
Jumbo 663,2019-09-29 23:58:12.000,DSL,36818.547,36467.191,81.448333
Jumbo 663,2019-09-29 22:55:53.000,DSL,37040.345,36687.064,81.449333
Jumbo 663,2019-09-29 21:59:13.000,DSL,32747.811,32425.371,81.953
Jumbo 663,2019-09-29 20:56:12.000,DSL,30234.751,29932.892,82.156
Jumbo 663,2019-09-29 19:58:02.000,DSL,30455.694,30151.286,82.191333
Jumbo 663,2019-09-29 18:59:12.000,DSL,31028.503,30718.825,82.186666
Jumbo 663,2019-09-29 17:59:33.000,DSL,31681.006,31365.09,82.195333
Jumbo 663,2019-09-29 16:59:32.000,DSL,32358.466,32035.862,82.214666
Jumbo 663,2019-09-29 15:59:22.000,DSL,33274.704,32943.712,82.194333
Jumbo 663,2019-09-29 14:57:52.000,DSL,33956.37,33618.723,82.207
Jumbo 663,2019-09-29 13:59:13.000,DSL,35006.357,34659.123,82.179
Jumbo 663,2019-09-29 12:59:42.000,DSL,29062.765,28769.604,82.327333
Jumbo 663,2019-09-29 11:59:52.000,DSL,28626.944,28337.437,82.348666
Jumbo 663,2019-09-29 10:59:13.000,DSL,29400.333,29103.166,82.333333
Jumbo 663,2019-09-29 09:59:23.000,DSL,30086.291,29782.178,82.327666
Jumbo 663,2019-09-29 08:59:23.000,DSL,30892.963,30580.091,82.379
Jumbo 663,2019-09-29 07:58:24.000,DSL,31356.726,31039.37,82.351666
Jumbo 663,2019-09-29 06:58:12.000,DSL,32159.01,31833.648,82.343333
Jumbo 663,2019-09-29 05:59:53.000,DSL,32497.746,32168.766,82.351333
Jumbo 663,2019-09-29 04:59:12.000,DSL,32680.511,32348.614,82.419333
Jumbo 663,2019-09-29 03:57:13.000,DSL,33128.904,32792.489,82.413333
Jumbo 663,2019-09-29 02:58:22.000,DSL,33236.609,32898.398,82.455666
Jumbo 663,2019-09-29 01:59:23.000,DSL,33345.262,33004.977,82.513
Jumbo 663,2019-09-29 00:56:12.000,DSL,33631.943,33288.122,82.547
Jumbo 663,2019-09-28 23:58:13.000,DSL,33912.273,33565.02,82.580666
Jumbo 663,2019-09-28 22:59:12.000,DSL,34189.378,33838.142,82.653
Jumbo 663,2019-09-28 21:59:12.000,DSL,34694.146,34337.793,82.643333
Jumbo 663,2019-09-28 20:55:53.000,DSL,34967.942,34608.322,82.663333
Jumbo 663,2019-09-28 19:59:53.000,DSL,35490.108,35124.763,82.683333
Jumbo 663,2019-09-28 18:59:53.000,DSL,35793.879,35424.864,82.709666
Jumbo 663,2019-09-28 17:58:22.000,DSL,36527.739,36151.312,82.691333
Jumbo 663,2019-09-28 16:58:12.000,DSL,37293.288,36909.682,82.650333
Jumbo 663,2019-09-28 15:58:12.000,DSL,38219.663,37826.239,82.687
Jumbo 663,2019-09-28 14:59:23.000,DSL,38951.424,38551.348,82.653
Jumbo 663,2019-09-28 13:58:23.000,DSL,32225.204,31913.047,81.668333
Jumbo 663,2019-09-28 12:58:32.000,DSL,33339.291,33016.927,81.672333
Jumbo 663,2019-09-28 11:55:02.000,DSL,26492.938,26223.826,82.470666
Jumbo 663,2019-09-28 10:59:33.000,DSL,27370.923,27093.435,82.425333
Jumbo 663,2019-09-28 09:59:33.000,DSL,27987.932,27704.462,82.394
Jumbo 663,2019-09-28 08:59:33.000,DSL,28392.134,28104.372,82.399
Jumbo 663,2019-09-28 07:57:42.000,DSL,29233.487,28937.754,82.36
Jumbo 663,2019-09-28 06:59:02.000,DSL,29698.117,29397.495,82.374666
Jumbo 663,2019-09-28 05:59:42.000,DSL,30342.735,30035.448,82.388666
Jumbo 663,2019-09-28 04:57:42.000,DSL,31369.301,31052.241,82.347666
Jumbo 663,2019-09-28 03:59:03.000,DSL,31560.035,31240.454,82.388
Jumbo 663,2019-09-28 02:55:12.000,DSL,31559.6,31238.142,82.518333
Jumbo 663,2019-09-28 01:57:33.000,DSL,32186.892,31859.033,82.518333
Jumbo 663,2019-09-28 00:56:13.000,DSL,32302.993,31972.709,82.602333
Jumbo 663,2019-09-27 23:56:43.000,DSL,32883.105,32546.63,82.616333
Jumbo 663,2019-09-27 22:58:32.000,DSL,33081.749,32742.672,82.649333
Jumbo 663,2019-09-27 21:59:14.000,DSL,33510.078,33165.704,82.707333
Jumbo 663,2019-09-27 20:57:23.000,DSL,34111.745,33761.031,82.711333
Jumbo 663,2019-09-27 19:58:13.000,DSL,35071.324,34710.604,82.725333
Jumbo 663,2019-09-27 18:58:32.000,DSL,35493.336,35127.625,82.760666
Jumbo 663,2019-09-27 17:58:53.000,DSL,36728.325,36349.972,82.757333
Jumbo 663,2019-09-27 16:59:53.000,DSL,38014.625,37623.832,82.716
Jumbo 663,2019-09-27 15:59:33.000,DSL,39389.261,38984.278,82.722666
Jumbo 663,2019-09-27 14:59:02.000,DSL,40170.646,39757.873,82.704666
Jumbo 663,2019-09-27 13:59:32.000,DSL,41853.926,41424.575,82.677333
Jumbo 663,2019-09-27 12:59:53.000,DSL,36081.289,35718.051,82.425666
Jumbo 663,2019-09-27 11:59:12.000,DSL,38131.661,37748.314,82.437333
Jumbo 663,2019-09-27 10:58:42.000,DSL,32437.952,32115.726,81.988666
Jumbo 663,2019-09-27 09:59:13.000,DSL,34766.84,34422.751,81.936
Jumbo 663,2019-09-27 08:59:53.000,DSL,36053.848,35697.989,81.867
Jumbo 663,2019-09-27 07:59:52.000,DSL,37946.947,37573.291,81.834
Jumbo 663,2019-09-27 06:59:42.000,DSL,39611.683,39222.847,81.788333
Jumbo 663,2019-09-27 05:58:33.000,DSL,40679.85,40281.045,81.78
Jumbo 663,2019-09-27 04:55:43.000,DSL,41724.027,41315.341,81.779333
Jumbo 663,2019-09-27 03:56:12.000,DSL,42269.892,41855.847,81.789333
Jumbo 663,2019-09-27 02:59:43.000,DSL,42795.221,42376.577,81.768666
Jumbo 663,2019-09-27 01:56:12.000,DSL,43121.701,42699.333,81.800666
Jumbo 663,2019-09-27 00:57:23.000,DSL,43333.904,42908.63,81.847333
Jumbo 663,2019-09-26 23:58:33.000,DSL,36322.122,35957.758,82.184333
Jumbo 663,2019-09-26 22:57:02.000,DSL,36501.224,36134.194,82.231666
Jumbo 663,2019-09-26 21:59:42.000,DSL,37365.843,36990.265,82.225333
Jumbo 663,2019-09-26 20:58:43.000,DSL,38112.811,37730.044,82.204
Jumbo 663,2019-09-26 19:59:33.000,DSL,39334.305,38939.764,82.175666
Jumbo 663,2019-09-26 18:58:22.000,DSL,40526.726,40120.28,82.174666
Jumbo 663,2019-09-26 17:59:12.000,DSL,34081.914,33746.053,81.849333
Jumbo 663,2019-09-26 16:59:03.000,DSL,35817.953,35466.179,81.779
Jumbo 663,2019-09-26 15:59:02.000,DSL,38487.904,38111.348,81.703666
Jumbo 663,2019-09-26 14:57:03.000,DSL,40651.147,40255.313,81.622
Jumbo 663,2019-09-26 13:59:53.000,DSL,43072.572,42657.562,81.425666
Jumbo 663,2019-09-26 12:59:43.000,DSL,45492.868,45062.523,81.064333
Jumbo 663,2019-09-26 11:59:43.000,DSL,39476.401,39095.659,81.394
Jumbo 663,2019-09-26 10:59:23.000,DSL,41255.503,40858.732,81.335666
Jumbo 663,2019-09-26 09:57:42.000,DSL,44224.009,43799.663,81.297333
Jumbo 663,2019-09-26 08:59:53.000,DSL,45849.115,45409.56,81.278
Jumbo 663,2019-09-26 07:59:04.000,DSL,47161.839,46710.483,81.243
Jumbo 663,2019-09-26 06:59:32.000,DSL,48853.135,48386.425,81.213
Jumbo 663,2019-09-26 05:59:53.000,DSL,50248.93,49769.524,81.188
Jumbo 663,2019-09-26 04:59:12.000,DSL,51230.665,50742.325,81.174
Jumbo 663,2019-09-26 03:57:22.000,DSL,44155.719,43737.821,81.040666
Jumbo 663,2019-09-26 02:57:02.000,DSL,44617.415,44194.987,81.048
Jumbo 663,2019-09-26 01:59:23.000,DSL,44902.815,44477.388,81.055333
Jumbo 663,2019-09-26 00:58:32.000,DSL,37645.392,37293.848,80.702333
Jumbo 663,2019-09-25 23:58:02.000,DSL,38139.912,37785.265,80.620666
Jumbo 663,2019-09-25 22:59:03.000,DSL,38447.579,38088.058,80.734666
Jumbo 663,2019-09-25 21:59:22.000,DSL,39069.928,38704.835,80.717333
Jumbo 663,2019-09-25 20:59:23.000,DSL,40272.136,39896.041,80.710666
Jumbo 663,2019-09-25 19:59:44.000,DSL,36238.872,35910.239,80.162333
Jumbo 663,2019-09-25 18:57:22.000,DSL,34851.076,34539.344,79.852333
Jumbo 663,2019-09-25 17:57:32.000,DSL,36790.497,36462.135,79.817333
Jumbo 663,2019-09-25 16:59:32.000,DSL,30661.405,30405.222,78.483666
Jumbo 663,2019-09-25 15:59:43.000,DSL,32631.99,32362.061,78.300666
Jumbo 663,2019-09-25 14:59:52.000,DSL,35384.843,35094.817,78.176333
Jumbo 663,2019-09-25 13:59:12.000,DSL,37609.31,37305.01,78.004666
Jumbo 663,2019-09-25 12:58:13.000,DSL,32108.224,31853.035,77.590333
Jumbo 663,2019-09-25 11:59:52.000,DSL,34472.71,34201.272,77.455333
Jumbo 663,2019-09-25 10:58:23.000,DSL,36152.131,35870.228,77.289
Jumbo 663,2019-09-25 09:59:35.000,DSL,38453.703,38157.979,77.072666
Jumbo 663,2019-09-25 08:59:52.000,DSL,40264.078,39958.431,76.859333
Jumbo 663,2019-09-25 07:59:13.000,DSL,35271.509,34989.148,77.638666
Jumbo 663,2019-09-25 06:59:03.000,DSL,35246.517,34966.127,77.562666
Jumbo 663,2019-09-25 05:59:52.000,DSL,36184.321,35898.154,77.467666
Jumbo 663,2019-09-25 04:58:12.000,DSL,37517.841,37222.998,77.374
Jumbo 663,2019-09-25 03:58:32.000,DSL,38239.345,37941.482,77.250666
Jumbo 663,2019-09-25 02:59:13.000,DSL,31505.617,31243.02,78.650333
Jumbo 663,2019-09-25 01:58:22.000,DSL,31988.811,31723.204,78.609333
Jumbo 663,2019-09-25 00:54:53.000,DSL,33252.951,32978.672,78.555666
Jumbo 663,2019-09-24 23:58:53.000,DSL,33706.382,33429.874,78.483666
Jumbo 663,2019-09-24 22:59:22.000,DSL,34237.102,33957.498,78.433333
Jumbo 663,2019-09-24 21:56:33.000,DSL,26984.36,26748.522,79.303333
Jumbo 663,2019-09-24 20:59:53.000,DSL,27540.907,27301.259,79.216666
Jumbo 663,2019-09-24 19:58:53.000,DSL,28910.395,28661.22,79.018666
Jumbo 663,2019-09-24 18:55:52.000,DSL,29904.237,29647.332,78.969666
Jumbo 663,2019-09-24 17:57:02.000,DSL,32304.973,32031.728,78.690666
Jumbo 663,2019-09-24 16:59:02.000,DSL,33845.166,33561.357,78.549
Jumbo 663,2019-09-24 15:58:43.000,DSL,35282.768,34989.302,78.453
Jumbo 663,2019-09-24 14:59:43.000,DSL,37049.537,36747.049,78.187333
Jumbo 663,2019-09-24 13:59:43.000,DSL,32438.904,32171.833,78.106333
Jumbo 663,2019-09-24 12:58:23.000,DSL,34449.047,34168.277,77.960333
Jumbo 663,2019-09-24 11:59:13.000,DSL,36967.521,36669.671,77.851666
Jumbo 663,2019-09-24 10:59:12.000,DSL,38995.402,38684.632,77.752
Jumbo 663,2019-09-24 09:59:52.000,DSL,33843.501,33564.004,78.856333
Jumbo 663,2019-09-24 08:59:32.000,DSL,36750.662,36451.864,78.72
Jumbo 663,2019-09-24 07:59:53.000,DSL,38441.368,38132.026,78.608
Jumbo 663,2019-09-24 06:58:12.000,DSL,32263.655,31984.312,79.572333
Jumbo 663,2019-09-24 05:59:23.000,DSL,32856.07,32573.432,79.479666
Jumbo 663,2019-09-24 04:58:13.000,DSL,33431.118,33144.825,79.422333
Jumbo 663,2019-09-24 03:57:13.000,DSL,26249.392,26015.184,79.827333
Jumbo 663,2019-09-24 02:59:33.000,DSL,26666.721,26429.299,79.812333
Jumbo 663,2019-09-24 01:58:13.000,DSL,27399.803,27156.962,79.769333
Jumbo 663,2019-09-24 00:59:13.000,DSL,27587.187,27342.947,79.761666
Jumbo 663,2019-09-23 23:57:13.000,DSL,28253.783,28004.989,79.697666
Jumbo 663,2019-09-23 22:59:04.000,DSL,28726.346,28474.746,79.621666
Jumbo 663,2019-09-23 21:56:03.000,DSL,29561.579,29304.162,79.555
Jumbo 663,2019-09-23 20:56:03.000,DSL,30258.281,29997.156,79.418333
Jumbo 663,2019-09-23 19:57:13.000,DSL,23672.185,23455.488,80.215
Jumbo 663,2019-09-23 18:59:12.000,DSL,25738.911,25505.127,80.099333
Jumbo 663,2019-09-23 17:59:02.000,DSL,26978.761,26735.347,79.949666
Jumbo 663,2019-09-23 16:59:33.000,DSL,28462.007,28207.224,79.790666
Jumbo 663,2019-09-23 15:57:13.000,DSL,29675.107,29410.942,79.684333
Jumbo 663,2019-09-23 14:57:32.000,DSL,30886.359,30613.336,79.557333
Jumbo 663,2019-09-23 13:59:42.000,DSL,31819.319,31539.607,79.437333
Jumbo 663,2019-09-23 12:59:32.000,DSL,34268.627,33970.019,79.272333
Jumbo 663,2019-09-23 11:59:52.000,DSL,36015.422,35703.836,79.136
Jumbo 663,2019-09-23 10:59:52.000,DSL,38193.162,37864.808,79.017
Jumbo 663,2019-09-23 09:59:13.000,DSL,41368.66,41018.674,78.794666
Jumbo 663,2019-09-23 08:59:05.000,DSL,44035.872,43666.649,78.706333
Jumbo 663,2019-09-23 07:56:53.000,DSL,40335.969,39984.378,79.352333
Jumbo 663,2019-09-23 06:58:53.000,DSL,38102.78,37765.919,79.571666
Jumbo 663,2019-09-23 05:57:52.000,DSL,39083.352,38738.572,79.531333
Jumbo 663,2019-09-23 04:59:13.000,DSL,40097.408,39745.164,79.457666
Jumbo 663,2019-09-23 03:58:42.000,DSL,40661.634,40305.004,79.423666
Jumbo 663,2019-09-23 02:59:22.000,DSL,41606.536,41242.761,79.372
Jumbo 663,2019-09-23 01:59:23.000,DSL,42168.093,41799.891,79.358
Jumbo 663,2019-09-23 00:55:12.000,DSL,42561.276,42190.391,79.329666
Jumbo 663,2019-09-22 23:58:23.000,DSL,42691.107,42320.217,79.278333
Jumbo 663,2019-09-22 22:58:33.000,DSL,41419.429,41054.275,79.587
Jumbo 663,2019-09-22 21:57:12.000,DSL,35956.852,35628.974,80.362666
Jumbo 663,2019-09-22 20:58:42.000,DSL,36918.63,36581.491,80.42
Jumbo 663,2019-09-22 19:59:42.000,DSL,38027.049,37682.0,80.325333
Jumbo 663,2019-09-22 18:59:23.000,DSL,31124.592,30833.864,80.698666
Jumbo 663,2019-09-22 17:59:43.000,DSL,31479.048,31184.936,80.705
Jumbo 663,2019-09-22 16:59:52.000,DSL,32001.075,31702.7,80.660666
Jumbo 663,2019-09-22 15:59:53.000,DSL,33350.453,33040.774,80.565666
Jumbo 663,2019-09-22 14:59:23.000,DSL,34796.191,34474.538,80.489333
Jumbo 663,2019-09-22 13:59:03.000,DSL,35629.592,35300.834,80.418333
Jumbo 663,2019-09-22 12:59:03.000,DSL,37159.11,36817.922,80.28
Jumbo 663,2019-09-22 11:59:23.000,DSL,30037.14,29762.016,80.300333
Jumbo 663,2019-09-22 10:57:33.000,DSL,30755.24,30474.411,80.237
Jumbo 663,2019-09-22 09:59:42.000,DSL,31662.231,31374.343,80.155
Jumbo 663,2019-09-22 08:58:32.000,DSL,32676.454,32380.748,80.064666
Jumbo 663,2019-09-22 07:55:02.000,DSL,33125.508,32825.984,80.051
Jumbo 663,2019-09-22 06:59:13.000,DSL,33653.83,33350.288,80.003666
Jumbo 663,2019-09-22 05:57:02.000,DSL,33935.725,33630.085,79.968333
Jumbo 663,2019-09-22 04:59:13.000,DSL,34395.649,34085.921,79.969666
Jumbo 663,2019-09-22 03:59:23.000,DSL,34760.228,34447.208,79.973
Jumbo 663,2019-09-22 02:57:13.000,DSL,34969.703,34654.789,79.974
Jumbo 663,2019-09-22 01:57:02.000,DSL,34969.042,34653.403,80.019666
Jumbo 663,2019-09-22 00:58:12.000,DSL,35279.154,34960.669,80.023666
Jumbo 663,2019-09-21 23:59:43.000,DSL,35343.485,35024.135,80.040333
Jumbo 663,2019-09-21 22:57:26.000,DSL,35645.02,35323.44,80.008333
Jumbo 663,2019-09-21 21:59:42.000,DSL,35771.782,35449.02,80.007
Jumbo 663,2019-09-21 20:59:53.000,DSL,36349.184,36021.917,79.962666
Jumbo 663,2019-09-21 19:59:42.000,DSL,36948.009,36615.702,79.943666
Jumbo 663,2019-09-21 18:58:13.000,DSL,37716.489,37378.455,79.874
Jumbo 663,2019-09-21 17:58:03.000,DSL,38421.652,38077.776,79.848333
Jumbo 663,2019-09-21 16:59:53.000,DSL,38694.062,38347.919,79.836666
Jumbo 663,2019-09-21 15:57:43.000,DSL,39130.426,38780.68,79.816
Jumbo 663,2019-09-21 14:59:43.000,DSL,39872.6,39516.903,79.777
Jumbo 663,2019-09-21 13:59:13.000,DSL,41345.116,40977.319,79.733666
Jumbo 663,2019-09-21 12:59:52.000,DSL,42271.001,41896.041,79.679333
Jumbo 663,2019-09-21 11:58:33.000,DSL,42856.228,42476.378,79.655666
Jumbo 663,2019-09-21 10:58:03.000,DSL,44056.78,43667.274,79.611333
Jumbo 663,2019-09-21 09:58:02.000,DSL,45824.377,45421.111,79.517
Jumbo 663,2019-09-21 08:59:03.000,DSL,47580.987,47163.523,79.472
Jumbo 663,2019-09-21 07:59:52.000,DSL,48658.116,48232.087,79.435333
Jumbo 663,2019-09-21 06:59:13.000,DSL,49556.343,49123.343,79.399666
Jumbo 663,2019-09-21 05:59:12.000,DSL,49782.721,49347.975,79.389
Jumbo 663,2019-09-21 04:56:22.000,DSL,49818.158,49383.773,79.355
Jumbo 663,2019-09-21 03:55:22.000,DSL,50406.517,49966.987,79.359
Jumbo 663,2019-09-21 02:55:52.000,DSL,50496.141,50055.455,79.374666
Jumbo 663,2019-09-21 01:59:02.000,DSL,51146.322,50701.048,79.330666
Jumbo 663,2019-09-21 00:58:12.000,DSL,51514.115,51065.973,79.322
Jumbo 663,2019-09-20 23:58:12.000,DSL,52241.986,51789.836,79.234666
Jumbo 663,2019-09-20 22:57:32.000,DSL,45033.767,44635.403,79.631
Jumbo 663,2019-09-20 21:56:22.000,DSL,45295.268,44894.643,79.625
Jumbo 663,2019-09-20 20:59:12.000,DSL,45881.391,45475.754,79.617666
Jumbo 663,2019-09-20 19:58:02.000,DSL,46375.718,45966.247,79.588666
Jumbo 663,2019-09-20 18:57:13.000,DSL,47064.494,46649.131,79.584
Jumbo 663,2019-09-20 17:59:53.000,DSL,47909.329,47487.121,79.561
Jumbo 663,2019-09-20 16:59:42.000,DSL,48923.286,48493.087,79.535333
Jumbo 663,2019-09-20 15:59:12.000,DSL,50719.783,50275.694,79.491333
Jumbo 663,2019-09-20 14:59:12.000,DSL,45069.533,44683.505,78.990333
Jumbo 663,2019-09-20 13:59:32.000,DSL,46442.728,46045.883,78.945666
Jumbo 663,2019-09-20 12:59:42.000,DSL,32118.523,31838.012,79.3555
Jumbo 663,2019-09-20 11:59:52.000,DSL,33297.468,33008.247,79.2505
Jumbo 663,2019-09-20 11:01:42.000,DSL,16893.234,16758.832,77.68
Jumbo 663,2019-09-20 10:58:42.000,DSL,52193.845,51755.35,78.642333
Jumbo 663,2019-09-20 09:59:53.000,DSL,47021.826,46625.246,78.687
Jumbo 663,2019-09-20 08:58:12.000,DSL,48879.267,48468.762,78.618666
Jumbo 663,2019-09-20 07:59:32.000,DSL,50780.066,50356.958,78.473333
Jumbo 663,2019-09-20 06:59:12.000,DSL,52448.803,52015.678,78.331666
Jumbo 663,2019-09-20 05:55:13.000,DSL,45531.615,45146.767,78.729
Jumbo 663,2019-09-20 04:55:12.000,DSL,46080.704,45692.514,78.667
Jumbo 663,2019-09-20 03:57:33.000,DSL,46399.304,46001.663,78.991
Jumbo 663,2019-09-20 02:57:13.000,DSL,47134.552,46734.076,78.825
Jumbo 663,2019-09-20 01:57:13.000,DSL,47800.992,47397.982,78.683666
Jumbo 663,2019-09-20 00:56:23.000,DSL,48340.705,47930.066,78.83
Jumbo 663,2019-09-19 23:59:32.000,DSL,48531.968,48117.107,78.927
Jumbo 663,2019-09-19 22:54:53.000,DSL,41515.051,41155.906,79.209333
Jumbo 663,2019-09-19 21:55:32.000,DSL,42312.229,41946.724,79.214333
Jumbo 663,2019-09-19 20:57:52.000,DSL,43536.712,43164.347,79.065
Jumbo 663,2019-09-19 19:56:12.000,DSL,40119.027,39770.153,79.301666
Jumbo 663,2019-09-19 18:59:52.000,DSL,37818.696,37486.004,79.404666
Jumbo 663,2019-09-19 17:59:53.000,DSL,39275.846,38936.568,79.082333
Jumbo 663,2019-09-19 16:59:12.000,DSL,40284.203,39938.802,78.985666
Jumbo 663,2019-09-19 15:58:42.000,DSL,34311.099,34006.001,79.759666
Jumbo 663,2019-09-19 14:59:12.000,DSL,36310.509,35990.463,79.667
Jumbo 663,2019-09-19 13:59:42.000,DSL,38899.545,38559.332,79.608
Jumbo 663,2019-09-19 12:59:02.000,DSL,32673.248,32382.785,79.657333
Jumbo 663,2019-09-19 11:57:52.000,DSL,35027.733,34719.215,79.478
Jumbo 663,2019-09-19 10:59:12.000,DSL,37499.041,37170.89,79.367333
Jumbo 663,2019-09-19 09:59:42.000,DSL,39708.073,39365.321,79.165
Jumbo 663,2019-09-19 08:59:22.000,DSL,41816.306,41460.395,78.967666
Jumbo 663,2019-09-19 07:59:44.000,DSL,44418.599,44044.6,78.843
Jumbo 663,2019-09-19 06:59:52.000,DSL,37643.722,37306.025,79.879
Jumbo 663,2019-09-19 05:57:02.000,DSL,38344.869,38001.71,79.832333
Jumbo 663,2019-09-19 04:56:52.000,DSL,39920.682,39568.419,79.584666
Jumbo 663,2019-09-19 03:56:12.000,DSL,38903.689,38560.633,79.54
Jumbo 663,2019-09-19 02:58:33.000,DSL,33280.148,32982.652,79.914
Jumbo 663,2019-09-19 01:59:13.000,DSL,33872.523,33569.96,79.945
Jumbo 663,2019-09-19 00:59:02.000,DSL,34428.776,34121.655,80.005666
Jumbo 663,2019-09-18 23:58:03.000,DSL,27802.765,27551.482,79.846666
Jumbo 663,2019-09-18 22:57:03.000,DSL,28476.436,28219.813,79.777666
Jumbo 663,2019-09-18 21:59:13.000,DSL,29141.466,28879.436,79.724666
Jumbo 663,2019-09-18 20:59:53.000,DSL,29879.751,29611.299,79.709333
Jumbo 663,2019-09-18 19:58:53.000,DSL,30911.991,30635.842,79.594333
Jumbo 663,2019-09-18 18:59:52.000,DSL,32474.89,32186.619,79.467666
Jumbo 663,2019-09-18 17:59:22.000,DSL,34030.743,33730.918,79.324
Jumbo 663,2019-09-18 16:59:13.000,DSL,35705.929,35392.221,79.259666
Jumbo 663,2019-09-18 15:59:12.000,DSL,37917.681,37587.701,79.076
Jumbo 663,2019-09-18 14:59:42.000,DSL,40004.547,39661.892,78.774666
Jumbo 663,2019-09-18 13:58:43.000,DSL,36800.939,36493.817,78.387333
Jumbo 663,2019-09-18 12:58:52.000,DSL,37665.036,37356.739,78.086666
Jumbo 663,2019-09-18 11:59:42.000,DSL,40130.284,39803.721,77.978666
